Symbol,tDate,Price
VFC,2021-12-16,72.38
VFC,2021-12-17,70.98
VFC,2021-12-20,68.09
VFC,2021-12-21,69.92
VFC,2021-12-22,69.47
VFC,2021-12-23,69.45
VFC,2021-12-27,71.08
VFC,2021-12-28,71.7
VFC,2021-12-29,72.39
VFC,2021-12-30,73.19
VIAC,2021-12-16,29.74
VIAC,2021-12-17,29.52
VIAC,2021-12-20,28.68
VIAC,2021-12-21,29.35
VIAC,2021-12-22,29.18
VIAC,2021-12-23,30.58
VIAC,2021-12-27,30.12
VIAC,2021-12-28,30.12
VIAC,2021-12-29,29.99
VIAC,2021-12-30,31.12
VLO,2021-12-16,68.75
VLO,2021-12-17,68.69
VLO,2021-12-20,68.69
VLO,2021-12-21,71.32
VLO,2021-12-22,71.3
VLO,2021-12-23,71.73
VLO,2021-12-27,73.13
VLO,2021-12-28,74.5
VLO,2021-12-29,74.65
VLO,2021-12-30,74.28
VMC,2021-12-16,205.35
VMC,2021-12-17,204.74
VMC,2021-12-20,198.78
VMC,2021-12-21,202.35
VMC,2021-12-22,205.69
VMC,2021-12-23,206.36
VMC,2021-12-27,207.49
VMC,2021-12-28,208.84
VMC,2021-12-29,208.97
VMC,2021-12-30,206.83
VNO,2021-12-16,40.44
VNO,2021-12-17,40.77
VNO,2021-12-20,39.55
VNO,2021-12-21,41.5
VNO,2021-12-22,41.28
VNO,2021-12-23,41.49
VNO,2021-12-27,41.64
VNO,2021-12-28,41.63
VNO,2021-12-29,41.68
VNO,2021-12-30,42.43
VRSK,2021-12-16,229.2
VRSK,2021-12-17,222.14
VRSK,2021-12-20,221.31
VRSK,2021-12-21,221.99
VRSK,2021-12-22,223.85
VRSK,2021-12-23,225.53
VRSK,2021-12-27,227.41
VRSK,2021-12-28,228.08
VRSK,2021-12-29,229.3
VRSK,2021-12-30,228.09
VRSN,2021-12-16,239.92
VRSN,2021-12-17,242.11
VRSN,2021-12-20,241.2
VRSN,2021-12-21,244.3
VRSN,2021-12-22,246.73
VRSN,2021-12-23,249.64
VRSN,2021-12-27,252.0
VRSN,2021-12-28,252.41
VRSN,2021-12-29,255.93
VRSN,2021-12-30,254.31
VRTX,2021-12-16,212.61
VRTX,2021-12-17,214.54
VRTX,2021-12-20,215.41
VRTX,2021-12-21,218.6
VRTX,2021-12-22,222.77
VRTX,2021-12-23,223.45
VRTX,2021-12-27,222.34
VRTX,2021-12-28,221.93
VRTX,2021-12-29,223.32
VRTX,2021-12-30,222.45
VTR,2021-12-16,48.709
VTR,2021-12-17,49.066
VTR,2021-12-20,47.688
VTR,2021-12-21,48.789
VTR,2021-12-22,48.65
VTR,2021-12-23,48.769
VTR,2021-12-27,49.433
VTR,2021-12-28,49.681
VTR,2021-12-29,50.226
VTR,2021-12-30,50.91
VTRS,2021-12-16,13.02
VTRS,2021-12-17,13.03
VTRS,2021-12-20,12.76
VTRS,2021-12-21,13.09
VTRS,2021-12-22,13.25
VTRS,2021-12-23,13.63
VTRS,2021-12-27,13.67
VTRS,2021-12-28,13.64
VTRS,2021-12-29,13.56
VTRS,2021-12-30,13.55
VZ,2021-12-16,52.75
VZ,2021-12-17,53.17
VZ,2021-12-20,53.09
VZ,2021-12-21,52.78
VZ,2021-12-22,52.77
VZ,2021-12-23,52.68
VZ,2021-12-27,52.68
VZ,2021-12-28,52.72
VZ,2021-12-29,52.36
VZ,2021-12-30,52.25
WAB,2021-12-16,89.41
WAB,2021-12-17,88.96
WAB,2021-12-20,86.81
WAB,2021-12-21,89.23
WAB,2021-12-22,89.73
WAB,2021-12-23,89.85
WAB,2021-12-27,91.02
WAB,2021-12-28,91.21
WAB,2021-12-29,91.94
WAB,2021-12-30,91.81
WAT,2021-12-16,350.08
WAT,2021-12-17,348.35
WAT,2021-12-20,347.22
WAT,2021-12-21,349.42
WAT,2021-12-22,361.06
WAT,2021-12-23,361.71
WAT,2021-12-27,367.61
WAT,2021-12-28,367.53
WAT,2021-12-29,370.82
WAT,2021-12-30,372.01
WBA,2021-12-16,49.26
WBA,2021-12-17,48.85
WBA,2021-12-20,48.83
WBA,2021-12-21,49.96
WBA,2021-12-22,50.41
WBA,2021-12-23,50.48
WBA,2021-12-27,50.73
WBA,2021-12-28,51.43
WBA,2021-12-29,52.25
WBA,2021-12-30,51.99
WDC,2021-12-16,56.71
WDC,2021-12-17,56.85
WDC,2021-12-20,55.9
WDC,2021-12-21,59.02
WDC,2021-12-22,59.79
WDC,2021-12-23,61.2
WDC,2021-12-27,62.09
WDC,2021-12-28,62.84
WDC,2021-12-29,66.13
WDC,2021-12-30,65.37
WEC,2021-12-16,98.36
WEC,2021-12-17,96.29
WEC,2021-12-20,96.27
WEC,2021-12-21,94.73
WEC,2021-12-22,94.77
WEC,2021-12-23,94.65
WEC,2021-12-27,95.28
WEC,2021-12-28,96.5
WEC,2021-12-29,96.92
WEC,2021-12-30,97.12
WELL,2021-12-16,83.1
WELL,2021-12-17,83.2
WELL,2021-12-20,80.33
WELL,2021-12-21,82.64
WELL,2021-12-22,82.96
WELL,2021-12-23,82.79
WELL,2021-12-27,84.04
WELL,2021-12-28,84.73
WELL,2021-12-29,85.11
WELL,2021-12-30,85.9
WFC,2021-12-16,50.3
WFC,2021-12-17,47.95
WFC,2021-12-20,46.85
WFC,2021-12-21,47.81
WFC,2021-12-22,48.03
WFC,2021-12-23,48.36
WFC,2021-12-27,48.77
WFC,2021-12-28,48.42
WFC,2021-12-29,48.45
WFC,2021-12-30,48.1
WHR,2021-12-16,238.28
WHR,2021-12-17,230.36
WHR,2021-12-20,220.17
WHR,2021-12-21,221.38
WHR,2021-12-22,224.33
WHR,2021-12-23,227.27
WHR,2021-12-27,230.62
WHR,2021-12-28,230.73
WHR,2021-12-29,233.08
WHR,2021-12-30,232.58
WLTW,2021-12-16,232.378
WLTW,2021-12-17,232.099
WLTW,2021-12-20,231.172
WLTW,2021-12-21,235.457
WLTW,2021-12-22,236.215
WLTW,2021-12-23,235.667
WLTW,2021-12-27,238.258
WLTW,2021-12-28,237.919
WLTW,2021-12-29,237.63
WLTW,2021-12-30,237.12
WM,2021-12-16,166.04
WM,2021-12-17,161.31
WM,2021-12-20,160.59
WM,2021-12-21,160.03
WM,2021-12-22,160.66
WM,2021-12-23,161.94
WM,2021-12-27,163.79
WM,2021-12-28,165.14
WM,2021-12-29,166.38
WM,2021-12-30,165.73
WMB,2021-12-16,26.14
WMB,2021-12-17,25.79
WMB,2021-12-20,25.35
WMB,2021-12-21,25.66
WMB,2021-12-22,25.68
WMB,2021-12-23,25.85
WMB,2021-12-27,26.26
WMB,2021-12-28,26.16
WMB,2021-12-29,26.04
WMB,2021-12-30,25.92
WMT,2021-12-16,143.34
WMT,2021-12-17,138.75
WMT,2021-12-20,139.2
WMT,2021-12-21,139.62
WMT,2021-12-22,139.8
WMT,2021-12-23,139.49
WMT,2021-12-27,140.76
WMT,2021-12-28,142.78
WMT,2021-12-29,142.71
WMT,2021-12-30,143.17
WRB,2021-12-16,82.12
WRB,2021-12-17,80.4
WRB,2021-12-20,78.75
WRB,2021-12-21,79.54
WRB,2021-12-22,79.65
WRB,2021-12-23,80.17
WRB,2021-12-27,81.36
WRB,2021-12-28,81.97
WRB,2021-12-29,82.52
WRB,2021-12-30,81.53
WRK,2021-12-16,45.02
WRK,2021-12-17,43.94
WRK,2021-12-20,42.48
WRK,2021-12-21,43.32
WRK,2021-12-22,42.86
WRK,2021-12-23,43.0
WRK,2021-12-27,43.76
WRK,2021-12-28,44.19
WRK,2021-12-29,44.28
WRK,2021-12-30,44.22
WST,2021-12-16,444.82
WST,2021-12-17,449.81
WST,2021-12-20,439.03
WST,2021-12-21,444.52
WST,2021-12-22,453.61
WST,2021-12-23,459.84
WST,2021-12-27,465.89
WST,2021-12-28,464.87
WST,2021-12-29,467.99
WST,2021-12-30,471.34
WU,2021-12-16,18.49
WU,2021-12-17,17.38
WU,2021-12-20,17.58
WU,2021-12-21,17.96
WU,2021-12-22,17.84
WU,2021-12-23,17.8
WU,2021-12-27,17.7
WU,2021-12-28,17.79
WU,2021-12-29,17.87
WU,2021-12-30,18.03
WY,2021-12-16,39.63
WY,2021-12-17,39.64
WY,2021-12-20,38.13
WY,2021-12-21,38.46
WY,2021-12-22,38.83
WY,2021-12-23,38.64
WY,2021-12-27,39.66
WY,2021-12-28,39.86
WY,2021-12-29,40.68
WY,2021-12-30,40.97
WYNN,2021-12-16,80.56
WYNN,2021-12-17,82.27
WYNN,2021-12-20,80.79
WYNN,2021-12-21,86.32
WYNN,2021-12-22,85.87
WYNN,2021-12-23,88.88
WYNN,2021-12-27,87.58
WYNN,2021-12-28,86.46
WYNN,2021-12-29,84.98
WYNN,2021-12-30,86.15
XEL,2021-12-16,68.48
XEL,2021-12-17,66.543
XEL,2021-12-20,66.662
XEL,2021-12-21,66.34
XEL,2021-12-22,66.73
XEL,2021-12-23,66.61
XEL,2021-12-27,66.82
XEL,2021-12-28,67.62
XEL,2021-12-29,67.96
XEL,2021-12-30,68.23
XLNX,2021-12-16,199.78
XLNX,2021-12-17,200.14
XLNX,2021-12-20,196.15
XLNX,2021-12-21,206.43
XLNX,2021-12-22,215.0
XLNX,2021-12-23,216.11
XLNX,2021-12-27,222.78
XLNX,2021-12-28,220.27
XLNX,2021-12-29,217.62
XLNX,2021-12-30,213.89
XOM,2021-12-16,61.37
XOM,2021-12-17,60.03
XOM,2021-12-20,59.16
XOM,2021-12-21,60.5
XOM,2021-12-22,60.99
XOM,2021-12-23,61.02
XOM,2021-12-27,61.89
XOM,2021-12-28,61.69
XOM,2021-12-29,61.15
XOM,2021-12-30,60.79
XRAY,2021-12-16,54.16
XRAY,2021-12-17,53.41
XRAY,2021-12-20,52.59
XRAY,2021-12-21,52.97
XRAY,2021-12-22,54.39
XRAY,2021-12-23,55.43
XRAY,2021-12-27,55.95
XRAY,2021-12-28,56.03
XRAY,2021-12-29,56.65
XRAY,2021-12-30,56.2
XYL,2021-12-16,118.64
XYL,2021-12-17,115.81
XYL,2021-12-20,114.05
XYL,2021-12-21,115.98
XYL,2021-12-22,116.16
XYL,2021-12-23,117.5
XYL,2021-12-27,118.29
XYL,2021-12-28,119.52
XYL,2021-12-29,119.36
XYL,2021-12-30,119.1
YUM,2021-12-16,133.59
YUM,2021-12-17,131.93
YUM,2021-12-20,131.57
YUM,2021-12-21,133.37
YUM,2021-12-22,134.63
YUM,2021-12-23,135.34
YUM,2021-12-27,138.01
YUM,2021-12-28,137.98
YUM,2021-12-29,138.66
YUM,2021-12-30,138.39
ZBH,2021-12-16,120.242
ZBH,2021-12-17,120.622
ZBH,2021-12-20,118.665
ZBH,2021-12-21,122.229
ZBH,2021-12-22,124.494
ZBH,2021-12-23,126.75
ZBH,2021-12-27,127.81
ZBH,2021-12-28,128.21
ZBH,2021-12-29,128.23
ZBH,2021-12-30,128.27
ZBRA,2021-12-16,592.04
ZBRA,2021-12-17,588.52
ZBRA,2021-12-20,570.78
ZBRA,2021-12-21,580.21
ZBRA,2021-12-22,580.43
ZBRA,2021-12-23,582.41
ZBRA,2021-12-27,606.33
ZBRA,2021-12-28,597.32
ZBRA,2021-12-29,601.12
ZBRA,2021-12-30,597.54
ZION,2021-12-16,63.47
ZION,2021-12-17,61.2
ZION,2021-12-20,59.4
ZION,2021-12-21,61.65
ZION,2021-12-22,61.86
ZION,2021-12-23,62.36
ZION,2021-12-27,63.01
ZION,2021-12-28,63.11
ZION,2021-12-29,63.45
ZION,2021-12-30,63.13
ZTS,2021-12-16,232.81
ZTS,2021-12-17,234.31
ZTS,2021-12-20,234.26
ZTS,2021-12-21,237.64
ZTS,2021-12-22,241.57
ZTS,2021-12-23,242.51
ZTS,2021-12-27,246.51
ZTS,2021-12-28,244.25
ZTS,2021-12-29,247.03
ZTS,2021-12-30,245.16
